Site,DateTime,Season,HourlySpill,HourlyFlow,FBElevation,PHMin,DailySpillCap,SummerSpillTarget,12HrAvgTDG_FB,TDGStnd_FB,12HrAvgTDG_TR,TDGStnd_TR,Comments
LGS,7/17/2025 11:00,Summer    ,11.1,29.3,634.47,12,30,8.79,111,115,114,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/17/2025 12:00,Summer    ,11.1,29.3,634.4,12,30,8.79,111,115,114,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/17/2025 13:00,Summer    ,11.1,29.3,634.48,12,30,8.79,111,115,114,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/17/2025 14:00,Summer    ,11.2,29.2,634.69,12,30,8.76,111,115,114,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/17/2025 15:00,Summer    ,11.2,29.2,634.48,12,30,8.76,111,115,114,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/17/2025 16:00,Summer    ,11.1,29.5,634.46,12,30,8.85,111,115,114,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/17/2025 17:00,Summer    ,11,47,634.43,12,30,14.1,111,115,114,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/17/2025 18:00,Summer    ,10.9,46.5,634.35,12,30,13.95,111,115,114,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/17/2025 19:00,Summer    ,10.9,46.5,634.01,12,30,13.95,111,115,114,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/17/2025 20:00,Summer    ,10.7,46.9,634.1,12,30,14.07,111,115,114,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/17/2025 21:00,Summer    ,10.8,25.6,634.25,12,30,7.68,111,115,114,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/17/2025 22:00,Summer    ,10.8,24.3,634.02,12,30,7.29,111,115,114,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/17/2025 23:00,Summer    ,10.7,24.3,634.18,12,30,7.29,111,115,114,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 0:00,Summer    ,10.9,24.5,634.31,12,30,7.35,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 1:00,Summer    ,10.8,28.9,634.09,12,30,8.67,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 2:00,Summer    ,10.7,39.3,634.18,12,30,11.79,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 3:00,Summer    ,10.8,39.8,634.16,12,30,11.94,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 4:00,Summer    ,10.7,39.8,633.94,12,30,11.94,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 5:00,Summer    ,10.6,41,633.98,12,30,12.3,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 6:00,Summer    ,10.7,25.6,634.03,12,30,7.68,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 7:00,Summer    ,10.6,24.9,633.93,12,30,7.47,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 8:00,Summer    ,10.6,24.8,634.12,12,30,7.44,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 9:00,Summer    ,10.8,25,634.13,12,30,7.5,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 10:00,Summer    ,10.8,25.1,634.08,12,30,7.53,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 11:00,Summer    ,10.8,25.1,634.2,12,30,7.53,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 12:00,Summer    ,10.9,25.2,634.22,12,30,7.56,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 13:00,Summer    ,10.8,28.7,634.15,12,30,8.61,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 14:00,Summer    ,10.9,28.9,634.2,12,30,8.67,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 15:00,Summer    ,11,29,634.2,12,30,8.7,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 16:00,Summer    ,10.8,28.9,634.17,12,30,8.67,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 17:00,Summer    ,11,29.1,634.35,12,30,8.73,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 18:00,Summer    ,11,36,634.27,12,30,10.8,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 19:00,Summer    ,10.9,36.3,634.26,12,30,10.89,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 20:00,Summer    ,11,36.1,634.33,12,30,10.83,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 21:00,Summer    ,11,36.2,634.16,12,30,10.86,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 22:00,Summer    ,10.8,36.3,634.09,12,30,10.89,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/18/2025 23:00,Summer    ,10.8,36.2,634.08,12,30,10.86,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 0:00,Summer    ,10.8,29.3,634.01,12,30,8.79,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 1:00,Summer    ,10.8,29.1,634.05,12,30,8.73,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 2:00,Summer    ,10.8,29,634.08,12,30,8.7,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 3:00,Summer    ,10.8,29,634.07,12,30,8.7,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 4:00,Summer    ,10.7,29,634.11,12,30,8.7,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 5:00,Summer    ,10.7,28.9,634.09,12,30,8.67,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 6:00,Summer    ,10.7,29,634.07,12,30,8.7,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 7:00,Summer    ,10.7,28.9,634.08,12,30,8.67,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 8:00,Summer    ,10.7,28.9,634.06,12,30,8.67,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 9:00,Summer    ,10.7,28.9,634.07,12,30,8.67,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 10:00,Summer    ,10.7,28.9,634.05,12,30,8.67,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 11:00,Summer    ,10.7,28.7,634.1,12,30,8.61,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 12:00,Summer    ,10.7,28.8,634.11,12,30,8.64,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 13:00,Summer    ,10.8,28.6,634.19,12,30,8.58,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 14:00,Summer    ,10.8,28.7,634.13,12,30,8.61,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 15:00,Summer    ,10.8,28.8,634.15,12,30,8.64,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 16:00,Summer    ,10.8,29,634.13,12,30,8.7,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 17:00,Summer    ,10.8,36.2,634.05,12,30,10.86,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 18:00,Summer    ,10.8,36,634.12,12,30,10.8,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 19:00,Summer    ,10.9,36.2,634.06,12,30,10.86,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 20:00,Summer    ,10.8,35.9,634.03,12,30,10.77,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 21:00,Summer    ,10.8,36.1,634.08,12,30,10.83,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 22:00,Summer    ,10.8,37.5,634.01,12,30,11.25,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/19/2025 23:00,Summer    ,10.7,35.9,634,12,30,10.77,111,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 0:00,Summer    ,10.7,29.1,634,12,30,8.73,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 1:00,Summer    ,10.7,25,633.98,12,30,7.5,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 2:00,Summer    ,10.6,24.7,634.06,12,30,7.41,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 3:00,Summer    ,10.7,24.8,634.13,12,30,7.44,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 4:00,Summer    ,10.7,26.2,634.13,12,30,7.86,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 5:00,Summer    ,10.7,24.8,634.13,12,30,7.44,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 6:00,Summer    ,10.8,24.7,634.19,12,30,7.41,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 7:00,Summer    ,10.8,24.7,634.19,12,30,7.41,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 8:00,Summer    ,10.8,24.8,634.33,12,30,7.44,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 9:00,Summer    ,10.8,29,634.23,12,30,8.7,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 10:00,Summer    ,10.8,29.3,634.24,12,30,8.79,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 11:00,Summer    ,10.9,29.3,634.26,12,30,8.79,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 12:00,Summer    ,10.9,29.3,634.28,12,30,8.79,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 13:00,Summer    ,10.9,29.3,634.29,12,30,8.79,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 14:00,Summer    ,10.9,29.4,634.29,12,30,8.82,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 15:00,Summer    ,10.9,29.3,634.25,12,30,8.79,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 16:00,Summer    ,10.9,29.4,634.26,12,30,8.82,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 17:00,Summer    ,10.9,29.5,634.28,12,30,8.85,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 18:00,Summer    ,10.9,36.1,634.2,12,30,10.83,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 19:00,Summer    ,10.9,36.2,634.21,12,30,10.86,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 20:00,Summer    ,10.8,36.1,634.17,12,30,10.83,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 21:00,Summer    ,10.7,37,634.07,12,30,11.1,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 22:00,Summer    ,10.8,26.5,634.23,12,30,7.95,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/20/2025 23:00,Summer    ,10.8,24.7,634.08,12,30,7.41,110,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 0:00,Summer    ,10.8,24.7,634.17,12,30,7.41,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 1:00,Summer    ,10.9,24.8,634.17,12,30,7.44,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 2:00,Summer    ,10.9,24.8,634.12,12,30,7.44,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 3:00,Summer    ,10.8,24.7,634.24,12,30,7.41,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 4:00,Summer    ,10.9,24.7,634.28,12,30,7.41,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 5:00,Summer    ,10.9,24.7,634.21,12,30,7.41,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 6:00,Summer    ,10.9,24.8,634.31,12,30,7.44,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 7:00,Summer    ,10.9,24.8,634.28,12,30,7.44,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 8:00,Summer    ,10.9,25.5,634.28,12,30,7.65,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 9:00,Summer    ,10.9,25.6,634.31,12,30,7.68,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 10:00,Summer    ,10.9,25.7,634.28,12,30,7.71,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 11:00,Summer    ,10.9,25.6,634.27,12,30,7.68,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 12:00,Summer    ,10.9,25.6,634.33,12,30,7.68,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 13:00,Summer    ,10.9,25.6,634.33,12,30,7.68,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 14:00,Summer    ,10.9,25.5,634.31,12,30,7.65,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 15:00,Summer    ,11,25.6,634.33,12,30,7.68,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 16:00,Summer    ,11,25.7,634.33,12,30,7.71,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 17:00,Summer    ,11,25.8,634.35,12,30,7.74,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 18:00,Summer    ,11,29.3,634.32,12,30,8.79,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 19:00,Summer    ,11,29.4,634.3,12,30,8.82,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 20:00,Summer    ,11,29.4,634.56,12,30,8.82,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 21:00,Summer    ,10.9,30.8,634.33,12,30,9.24,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 22:00,Summer    ,10.9,29.5,634.31,12,30,8.85,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/21/2025 23:00,Summer    ,10.9,29.3,634.27,12,30,8.79,109,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/22/2025 0:00,Summer    ,10.8,25.4,634.23,12,30,7.62,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 1:00,Summer    ,9.5,25.3,634.25,12,30,7.59,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 2:00,Summer    ,9.3,23.7,634.26,12,30,7.11,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 3:00,Summer    ,9.3,24.8,634.31,12,30,7.44,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 4:00,Summer    ,9.3,25.3,634.31,12,30,7.59,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 5:00,Summer    ,9.3,25.3,634.3,12,30,7.59,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 6:00,Summer    ,9.4,26.4,634.38,12,30,7.92,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 7:00,Summer    ,9.4,26.6,634.42,12,30,7.98,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 8:00,Summer    ,9.4,26.6,634.42,12,30,7.98,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 9:00,Summer    ,9.5,26.7,634.48,12,30,8.01,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 10:00,Summer    ,9.6,27.2,634.4,12,30,8.16,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 11:00,Summer    ,9.5,35.5,634.38,12,30,10.65,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 12:00,Summer    ,9.5,35.8,634.49,12,30,10.74,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 13:00,Summer    ,9.5,35.7,634.33,12,30,10.71,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 14:00,Summer    ,9.4,35.7,634.31,12,30,10.71,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 15:00,Summer    ,9.4,35.8,634.32,12,30,10.74,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 16:00,Summer    ,9.3,35.7,634.19,12,30,10.71,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 17:00,Summer    ,9.2,35.6,634.17,12,30,10.68,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 18:00,Summer    ,9.4,35.8,634.17,12,30,10.74,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 19:00,Summer    ,9.1,35.6,634.06,12,30,10.68,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 20:00,Summer    ,9.1,35.4,634.03,12,30,10.62,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 21:00,Summer    ,9.1,35.5,634.02,12,30,10.65,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 22:00,Summer    ,9,35.4,633.91,12,30,10.62,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/22/2025 23:00,Summer    ,8.9,35,633.89,12,30,10.5,109,115,112,120,Constant spill operation of 9 Kcfs implemented due to low flows.;
LGS,7/23/2025 0:00,Summer    ,9,23.3,633.88,12,30,6.99,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 1:00,Summer    ,10.4,24.9,633.88,12,30,7.47,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 2:00,Summer    ,10.4,23.6,633.93,12,30,7.08,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 3:00,Summer    ,10.5,23.6,633.96,12,30,7.08,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 4:00,Summer    ,10.5,23.6,633.96,12,30,7.08,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 5:00,Summer    ,10.5,23.5,634.01,12,30,7.05,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 6:00,Summer    ,10.5,23.5,634.01,12,30,7.05,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 7:00,Summer    ,10.5,23.4,634.02,12,30,7.02,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 8:00,Summer    ,10.6,23.6,634.11,12,30,7.08,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 9:00,Summer    ,10.7,23.7,634.1,12,30,7.11,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 10:00,Summer    ,10.7,23.8,634.13,12,30,7.14,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 11:00,Summer    ,10.8,23.8,634.2,12,30,7.14,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 12:00,Summer    ,10.8,23.8,634.21,12,30,7.14,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 13:00,Summer    ,10.9,23.9,634.23,12,30,7.17,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 14:00,Summer    ,10.9,23.8,634.29,12,30,7.14,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 15:00,Summer    ,10.9,24.1,634.3,12,30,7.23,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 16:00,Summer    ,10.9,27.9,634.25,12,30,8.37,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 17:00,Summer    ,10.9,28.3,634.27,12,30,8.49,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 18:00,Summer    ,10.9,28.3,634.24,12,30,8.49,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 19:00,Summer    ,10.9,28.3,634.23,12,30,8.49,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 20:00,Summer    ,10.9,28.2,634.21,12,30,8.46,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 21:00,Summer    ,10.8,28.1,634.2,12,30,8.43,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 22:00,Summer    ,10.8,28.1,634.24,12,30,8.43,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/23/2025 23:00,Summer    ,10.8,28.3,634.2,12,30,8.49,108,115,113,120,Constant spill operation of 11 Kcfs implemented due to low flows.;
LGS,7/24/2025 0:00,Summer    ,10.7,27.9,634.01,12,30,8.37,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 1:00,Summer    ,9.5,24.1,634.23,12,30,7.23,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 2:00,Summer    ,9.5,22.4,634.29,12,30,6.72,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 3:00,Summer    ,9.5,22.5,634.21,12,30,6.75,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 4:00,Summer    ,9.6,22.5,634.33,12,30,6.75,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 5:00,Summer    ,9.6,22.6,634.32,12,30,6.78,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 6:00,Summer    ,9.7,22.5,634.38,12,30,6.75,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 7:00,Summer    ,9.9,22.8,634.44,12,30,6.84,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 8:00,Summer    ,9.8,22.8,634.42,12,30,6.84,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 9:00,Summer    ,9.8,27.7,634.45,12,30,8.31,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 10:00,Summer    ,9.8,28,634.5,12,30,8.4,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 11:00,Summer    ,9.8,28,634.45,12,30,8.4,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 12:00,Summer    ,9.8,28.1,634.43,12,30,8.43,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 13:00,Summer    ,9.9,28.5,634.58,12,30,8.55,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 14:00,Summer    ,9.9,28.2,634.49,12,30,8.46,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 15:00,Summer    ,9.9,28.1,634.55,12,30,8.43,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 16:00,Summer    ,9.9,28.4,634.61,12,30,8.52,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 17:00,Summer    ,10,28.3,634.48,12,30,8.49,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 18:00,Summer    ,9.9,28.2,634.53,12,30,8.46,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 19:00,Summer    ,10,29.6,634.6,12,30,8.88,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 20:00,Summer    ,9.8,27.8,634.49,12,30,8.34,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 21:00,Summer    ,9.8,26.2,634.5,12,30,7.86,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 22:00,Summer    ,9.9,25.5,634.56,12,30,7.65,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/24/2025 23:00,Summer    ,9.9,25.5,634.52,12,30,7.65,110,115,113,120,Constant spill operation of ~10 Kcfs implemented due to low flows.;
LGS,7/25/2025 0:00,Summer    ,9.9,25.5,634.55,12,30,7.65,110,115,113,120,Constant spill operation of 10 Kcfs implemented due to low flows.;
LGS,7/25/2025 1:00,Summer    ,9.9,25.5,634.53,12,30,7.65,110,115,113,120,Constant spill operation of 10 Kcfs implemented due to low flows.;
