MasterID,WeekNumber,CollectionDate,SRR,GenSex,GenStock,BioScaleFinalAge,BioSamplesID,SpawnYear,LGDFLmm,GenRear,LGDLifeStage,GenStockProb,GenParentHatchery,GenBY,GenRun,LGDMarkAD,Rear,MPG,fwAge
666645,22,2025-05-27,32W,M,UPSALM,1:0,25-70952,MY2025,168,U,JV,0.932,NA,NA,NA,AI,W,SALMON,1
665752,14,2025-04-02,32W,F,IMNAHA,3:0,25-70058,MY2025,177,U,JV,0.5,NA,NA,NA,AI,W,IMNAHA,3
666164,18,2025-05-02,32W,F,UPCLWR,4:0,25-70471,MY2025,169,U,JV,0.998,NA,NA,NA,AI,W,CLRWTR,4
666165,18,2025-05-02,32W,F,UPCLWR,2:0,25-70472,MY2025,183,U,JV,0.995,NA,NA,NA,AI,W,CLRWTR,2
665936,16,2025-04-17,32W,F,GRROND,2:0,25-70243,MY2025,157,U,JV,0.488,NA,NA,NA,AI,W,GRROND,2
666304,19,2025-05-08,32W,F,SFSALM,2:0,25-70611,MY2025,169,U,JV,0.999,NA,NA,NA,AI,W,SALMON,2
666518,20,2025-05-15,32W,F,IMNAHA,2:0,25-70825,MY2025,175,U,JV,0.86,NA,NA,NA,AI,W,IMNAHA,2
666401,20,2025-05-12,32W,M,LOSALM,2:0,25-70708,MY2025,209,U,JV,0.324,NA,NA,NA,AI,W,SALMON,2
666494,20,2025-05-14,32W,M,MFSALM,2:0,25-70801,MY2025,160,U,JV,0.747,NA,NA,NA,AI,W,SALMON,2
666519,20,2025-05-15,32W,M,GRROND,2:0,25-70826,MY2025,182,U,JV,0.569,NA,NA,NA,AI,W,GRROND,2
666031,17,2025-04-25,32H,F,SFCLWR,2:0,25-70338,MY2025,188,H,JV,0.993,NA,NA,NA,AI,HNC,CLRWTR,2
666348,19,2025-05-09,32W,F,MFSALM,2:0,25-70655,MY2025,173,U,JV,0.99,NA,NA,NA,AI,W,SALMON,2
665863,16,2025-04-14,32W,M,GRROND,2:0,25-70170,MY2025,192,U,JV,0.957,NA,NA,NA,AI,W,GRROND,2
665798,15,2025-04-08,32W,F,GRROND,2:0,25-70104,MY2025,178,U,JV,0.653,NA,NA,NA,AI,W,GRROND,2
666083,18,2025-04-30,32W,M,UPCLWR,2:0,25-70390,MY2025,162,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
666086,18,2025-04-30,32W,F,UPCLWR,2:0,25-70393,MY2025,188,U,JV,0.831,NA,NA,NA,AI,W,CLRWTR,2
665932,16,2025-04-17,32W,F,SFCLWR,3:0,25-70239,MY2025,156,U,JV,0.947,NA,NA,NA,AI,W,CLRWTR,3
665740,14,2025-03-31,32W,M,SFCLWR,2:0,25-70046,MY2025,195,U,JV,0.724,NA,NA,NA,AI,W,CLRWTR,2
665855,16,2025-04-14,32W,F,SFCLWR,2:0,25-70162,MY2025,163,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
665810,15,2025-04-08,32W,F,SFSALM,4:0,25-70116,MY2025,215,U,JV,0.999,NA,NA,NA,AI,W,SALMON,4
665885,16,2025-04-15,32W,M,GRROND,2:0,25-70192,MY2025,163,U,JV,0.754,NA,NA,NA,AI,W,GRROND,2
665759,14,2025-04-02,32W,F,UPCLWR,1:0,25-70065,MY2025,181,U,JV,0.997,NA,NA,NA,AI,W,CLRWTR,1
666204,19,2025-05-05,32W,F,GRROND,2:0,25-70511,MY2025,141,U,JV,0.461,NA,NA,NA,AI,W,GRROND,2
666093,18,2025-04-30,32W,M,UPCLWR,2:0,25-70400,MY2025,180,U,JV,0.998,NA,NA,NA,AI,W,CLRWTR,2
665892,16,2025-04-15,32W,F,UPCLWR,2:0,25-70199,MY2025,NA,U,JV,0.99,NA,NA,NA,AI,W,CLRWTR,2
665812,15,2025-04-08,32W,M,UPCLWR,3:0,25-70118,MY2025,187,U,JV,0.857,NA,NA,NA,AI,W,CLRWTR,3
666096,18,2025-04-30,32W,F,IMNAHA,2:0,25-70403,MY2025,166,U,JV,0.961,NA,NA,NA,AI,W,IMNAHA,2
666382,20,2025-05-12,32W,F,IMNAHA,3:0,25-70689,MY2025,170,U,JV,0.925,NA,NA,NA,AI,W,IMNAHA,3
666084,18,2025-04-30,32W,F,UPCLWR,3:0,25-70391,MY2025,180,U,JV,0.996,NA,NA,NA,AI,W,CLRWTR,3
665860,16,2025-04-14,32W,M,GRROND,3:0,25-70167,MY2025,234,U,JV,0.644,NA,NA,NA,AI,W,GRROND,3
665924,16,2025-04-17,32W,F,SFSALM,4:0,25-70231,MY2025,223,U,JV,0.999,NA,NA,NA,AI,W,SALMON,4
666022,17,2025-04-24,32W,F,UPSALM,2:0,25-70329,MY2025,174,U,JV,0.854,NA,NA,NA,AI,W,SALMON,2
665703,13,2025-03-27,32W,M,GRROND,2:0,25-70009,MY2025,161,U,JV,0.958,NA,NA,NA,AI,W,GRROND,2
666682,22,2025-05-29,32W,F,IMNAHA,2:0,25-70989,MY2025,181,U,JV,0.977,NA,NA,NA,AI,W,IMNAHA,2
666080,18,2025-04-30,32W,F,LSNAKE,2:0,25-70387,MY2025,159,U,JV,0.346,NA,NA,NA,AI,W,LSNAKE,2
666063,18,2025-04-29,32W,F,UPCLWR,3:0,25-70370,MY2025,193,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,3
666324,19,2025-05-08,32W,M,GRROND,2:0,25-70631,MY2025,176,U,JV,0.782,NA,NA,NA,AI,W,GRROND,2
665946,16,2025-04-17,32W,M,GRROND,3:0,25-70253,MY2025,183,U,JV,0.802,NA,NA,NA,AI,W,GRROND,3
666127,18,2025-05-02,32W,F,UPCLWR,3:0,25-70434,MY2025,188,U,JV,0.791,NA,NA,NA,AI,W,CLRWTR,3
666184,19,2025-05-05,32W,F,GRROND,2:0,25-70491,MY2025,169,U,JV,0.927,NA,NA,NA,AI,W,GRROND,2
666713,23,2025-06-02,32W,F,UPSALM,2:0,25-71020,MY2025,158,U,JV,0.587,NA,NA,NA,AI,W,SALMON,2
666296,19,2025-05-08,32W,F,SFCLWR,N:A,25-70603,MY2025,133,U,JV,0.775,NA,NA,NA,AI,W,CLRWTR,NA
666285,19,2025-05-07,32W,M,UPCLWR,1:0,25-70592,MY2025,163,U,JV,0.77,NA,NA,NA,AI,W,CLRWTR,1
666044,17,2025-04-25,32W,F,SFCLWR,2:0,25-70351,MY2025,178,U,JV,0.988,NA,NA,NA,AI,W,CLRWTR,2
665773,14,2025-04-03,32W,F,IMNAHA,2:0,25-70079,MY2025,248,U,JV,0.96,NA,NA,NA,AI,W,IMNAHA,2
666197,19,2025-05-05,32W,F,UPCLWR,3:0,25-70504,MY2025,170,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,3
666232,19,2025-05-06,32W,F,UPSALM,2:0,25-70539,MY2025,186,U,JV,0.714,NA,NA,NA,AI,W,SALMON,2
665737,14,2025-03-31,32W,M,GRROND,2:0,25-70043,MY2025,245,U,JV,0.924,NA,NA,NA,AI,W,GRROND,2
665912,16,2025-04-16,32W,M,GRROND,2:0,25-70219,MY2025,177,U,JV,0.863,NA,NA,NA,AI,W,GRROND,2
665709,13,2025-03-27,32W,M,GRROND,2:0,25-70015,MY2025,175,U,JV,0.769,NA,NA,NA,AI,W,GRROND,2
665715,13,2025-03-28,32W,F,UPSALM,2:0,25-70021,MY2025,183,U,JV,0.548,NA,NA,NA,AI,W,SALMON,2
666412,20,2025-05-12,32W,F,UPCLWR,1:0,25-70719,MY2025,155,U,JV,0.666,NA,NA,NA,AI,W,CLRWTR,1
665720,13,2025-03-28,32W,F,GRROND,2:0,25-70026,MY2025,156,U,JV,0.983,NA,NA,NA,AI,W,GRROND,2
666072,18,2025-04-30,32W,F,GRROND,3:0,25-70379,MY2025,170,U,JV,0.858,NA,NA,NA,AI,W,GRROND,3
666085,18,2025-04-30,32W,M,MFSALM,3:0,25-70392,MY2025,104,U,JV,0.544,NA,NA,NA,AI,W,SALMON,3
665862,16,2025-04-14,32W,M,GRROND,2:0,25-70169,MY2025,174,U,JV,0.848,NA,NA,NA,AI,W,GRROND,2
666557,21,2025-05-19,32W,F,LSNAKE,2:0,25-70864,MY2025,166,U,JV,0.408,NA,NA,NA,AI,W,LSNAKE,2
666161,18,2025-05-02,32W,F,UPCLWR,2:0,25-70468,MY2025,169,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
665929,16,2025-04-17,32W,M,UPSALM,2:0,25-70236,MY2025,190,U,JV,0.837,NA,NA,NA,AI,W,SALMON,2
665818,15,2025-04-08,32W,F,UPCLWR,3:0,25-70124,MY2025,166,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,3
666420,20,2025-05-12,32W,F,UPCLWR,3:0,25-70727,MY2025,171,U,JV,0.979,NA,NA,NA,AI,W,CLRWTR,3
666385,20,2025-05-12,32W,M,LSNAKE,2:0,25-70692,MY2025,164,U,JV,0.504,NA,NA,NA,AI,W,LSNAKE,2
666173,18,2025-05-02,32W,F,UPCLWR,2:0,25-70480,MY2025,197,U,JV,0.994,NA,NA,NA,AI,W,CLRWTR,2
665828,15,2025-04-10,32W,F,SFCLWR,3:0,25-70134,MY2025,191,U,JV,0.824,NA,NA,NA,AI,W,CLRWTR,3
666424,20,2025-05-12,32W,F,UPSALM,3:0,25-70731,MY2025,165,U,JV,0.868,NA,NA,NA,AI,W,SALMON,3
666133,18,2025-05-02,32W,F,UPSALM,3:0,25-70440,MY2025,157,U,JV,0.809,NA,NA,NA,AI,W,SALMON,3
665746,14,2025-03-31,32W,M,GRROND,2:0,25-70052,MY2025,229,U,JV,0.921,NA,NA,NA,AI,W,GRROND,2
665695,13,2025-03-26,32W,F,GRROND,3:0,25-70001,MY2025,266,U,JV,0.944,NA,NA,NA,AI,W,GRROND,3
666445,20,2025-05-13,32W,F,GRROND,2:0,25-70752,MY2025,197,U,JV,0.812,NA,NA,NA,AI,W,GRROND,2
666470,20,2025-05-13,32W,F,UPCLWR,3:0,25-70777,MY2025,187,U,JV,0.998,NA,NA,NA,AI,W,CLRWTR,3
665846,15,2025-04-11,32W,F,GRROND,2:0,25-70152,MY2025,162,U,JV,0.936,NA,NA,NA,AI,W,GRROND,2
666064,18,2025-04-29,32W,F,SFSALM,1:0,25-70371,MY2025,145,U,JV,0.388,NA,NA,NA,AI,W,SALMON,1
665829,15,2025-04-10,32W,F,IMNAHA,3:0,25-70135,MY2025,207,U,JV,0.945,NA,NA,NA,AI,W,IMNAHA,3
666264,19,2025-05-07,32W,F,IMNAHA,2:0,25-70571,MY2025,198,U,JV,0.607,NA,NA,NA,AI,W,IMNAHA,2
665833,15,2025-04-11,32W,F,SFCLWR,2:0,25-70139,MY2025,154,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
666288,19,2025-05-07,32W,F,SFCLWR,3:0,25-70595,MY2025,215,U,JV,0.785,NA,NA,NA,AI,W,CLRWTR,3
666284,19,2025-05-07,32W,F,UPSALM,2:0,25-70591,MY2025,163,U,JV,0.991,NA,NA,NA,AI,W,SALMON,2
665847,15,2025-04-11,32W,F,LSNAKE,2:0,25-70153,MY2025,201,U,JV,0.408,NA,NA,NA,AI,W,LSNAKE,2
664471,16,2025-04-18,32W,NA,NA,NA,NA,MY2025,176,NA,JV,NA,NA,NA,NA,AI,W,NA,NA
664480,21,2025-05-23,32W,NA,NA,NA,NA,MY2025,171,NA,JV,NA,NA,NA,NA,AI,W,NA,NA
665886,16,2025-04-15,32W,F,GRROND,2:0,25-70193,MY2025,200,U,JV,0.576,NA,NA,NA,AI,W,GRROND,2
665900,16,2025-04-15,32W,M,UPSALM,2:0,25-70207,MY2025,187,U,JV,0.394,NA,NA,NA,AI,W,SALMON,2
666032,17,2025-04-25,32W,F,MFSALM,3:0,25-70339,MY2025,163,U,JV,0.908,NA,NA,NA,AI,W,SALMON,3
665913,16,2025-04-16,32W,F,SFCLWR,2:0,25-70220,MY2025,151,U,JV,0.995,NA,NA,NA,AI,W,CLRWTR,2
666300,19,2025-05-08,32W,F,UPSALM,2:0,25-70607,MY2025,184,U,JV,0.995,NA,NA,NA,AI,W,SALMON,2
665791,15,2025-04-07,32W,F,LSNAKE,2:0,25-70097,MY2025,192,U,JV,0.309,NA,NA,NA,AI,W,LSNAKE,2
665923,16,2025-04-17,32W,F,MFSALM,3:0,25-70230,MY2025,179,U,JV,0.505,NA,NA,NA,AI,W,SALMON,3
665931,16,2025-04-17,32W,F,UPCLWR,2:0,25-70238,MY2025,174,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
665786,14,2025-04-03,32W,F,SFCLWR,2:0,25-70092,MY2025,201,U,JV,0.976,NA,NA,NA,AI,W,CLRWTR,2
666363,20,2025-05-12,32W,M,GRROND,2:0,25-70670,MY2025,173,U,JV,0.954,NA,NA,NA,AI,W,GRROND,2
666388,20,2025-05-12,32W,M,IMNAHA,2:0,25-70695,MY2025,185,U,JV,0.852,NA,NA,NA,AI,W,IMNAHA,2
665962,16,2025-04-18,32W,M,GRROND,N:A,25-70269,MY2025,214,U,JV,0.689,NA,NA,NA,AI,W,GRROND,NA
665954,16,2025-04-18,32H,F,SFCLWR,3:0,25-70261,MY2025,188,H,JV,0.971,NA,NA,NA,AI,HNC,CLRWTR,3
666604,21,2025-05-22,32W,F,IMNAHA,1:0,25-70911,MY2025,156,U,JV,0.959,NA,NA,NA,AI,W,IMNAHA,1
666736,24,2025-06-11,32W,F,IMNAHA,3:0,25-71043,MY2025,227,U,JV,0.952,NA,NA,NA,AI,W,IMNAHA,3
664478,21,2025-05-19,32W,NA,NA,NA,NA,MY2025,164,NA,JV,NA,NA,NA,NA,AI,W,NA,NA
666523,20,2025-05-15,32W,F,GRROND,1:0,25-70830,MY2025,146,U,JV,0.7,NA,NA,NA,AI,W,GRROND,1
665941,16,2025-04-17,32W,M,UPSALM,2:0,25-70248,MY2025,167,U,JV,0.911,NA,NA,NA,AI,W,SALMON,2
666340,19,2025-05-09,32W,F,SFCLWR,2:0,25-70647,MY2025,152,U,JV,0.786,NA,NA,NA,AI,W,CLRWTR,2
666690,22,2025-05-29,32W,F,IMNAHA,2:0,25-70997,MY2025,203,U,JV,0.995,NA,NA,NA,AI,W,IMNAHA,2
665719,13,2025-03-28,32W,NA,NA,2:0,25-70025,MY2025,175,NG,JV,NA,NA,NA,NA,AI,W,NA,2
665917,16,2025-04-16,32W,M,LSNAKE,2:0,25-70224,MY2025,163,U,JV,0.987,NA,NA,NA,AI,W,LSNAKE,2
666658,22,2025-05-27,32W,M,MFSALM,3:0,25-70965,MY2025,176,U,JV,0.972,NA,NA,NA,AI,W,SALMON,3
666234,19,2025-05-06,32W,F,SFCLWR,4:0,25-70541,MY2025,174,U,JV,0.833,NA,NA,NA,AI,W,CLRWTR,4
666230,19,2025-05-06,32W,F,LSNAKE,2:0,25-70537,MY2025,153,U,JV,0.338,NA,NA,NA,AI,W,LSNAKE,2
666100,18,2025-05-01,32W,M,MFSALM,3:0,25-70407,MY2025,189,U,JV,0.657,NA,NA,NA,AI,W,SALMON,3
665999,17,2025-04-23,32W,M,LSNAKE,2:0,25-70306,MY2025,154,U,JV,0.722,NA,NA,NA,AI,W,LSNAKE,2
666185,19,2025-05-05,32W,F,MFSALM,3:0,25-70492,MY2025,180,U,JV,0.961,NA,NA,NA,AI,W,SALMON,3
666244,19,2025-05-06,32W,F,UPCLWR,3:0,25-70551,MY2025,178,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,3
666194,19,2025-05-05,32W,F,IMNAHA,3:0,25-70501,MY2025,195,U,JV,0.751,NA,NA,NA,AI,W,IMNAHA,3
665802,15,2025-04-08,32W,F,UPCLWR,2:0,25-70108,MY2025,196,U,JV,0.975,NA,NA,NA,AI,W,CLRWTR,2
665884,16,2025-04-15,32W,F,UPCLWR,2:0,25-70191,MY2025,174,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
666318,19,2025-05-08,32W,M,GRROND,1:0,25-70625,MY2025,165,U,JV,0.414,NA,NA,NA,AI,W,GRROND,1
665995,17,2025-04-22,32W,F,MFSALM,2:0,25-70302,MY2025,171,U,JV,0.519,NA,NA,NA,AI,W,SALMON,2
666166,18,2025-05-02,32W,M,UPCLWR,2:0,25-70473,MY2025,153,U,JV,0.998,NA,NA,NA,AI,W,CLRWTR,2
666354,20,2025-05-12,32W,F,MFSALM,2:0,25-70661,MY2025,189,U,JV,0.994,NA,NA,NA,AI,W,SALMON,2
666395,20,2025-05-12,32W,M,UPSALM,N:A,25-70702,MY2025,176,U,JV,0.553,NA,NA,NA,AI,W,SALMON,NA
666402,20,2025-05-12,32W,M,UPSALM,2:0,25-70709,MY2025,169,U,JV,0.497,NA,NA,NA,AI,W,SALMON,2
666210,19,2025-05-05,32W,F,IMNAHA,2:0,25-70517,MY2025,180,U,JV,0.685,NA,NA,NA,AI,W,IMNAHA,2
666122,18,2025-05-01,32W,M,UPCLWR,3:0,25-70429,MY2025,180,U,JV,0.998,NA,NA,NA,AI,W,CLRWTR,3
665762,14,2025-04-02,32W,F,GRROND,2:0,25-70068,MY2025,191,U,JV,0.912,NA,NA,NA,AI,W,GRROND,2
666280,19,2025-05-07,32W,F,LSNAKE,2:0,25-70587,MY2025,205,U,JV,0.557,NA,NA,NA,AI,W,LSNAKE,2
666226,19,2025-05-06,32W,F,UPSALM,2:0,25-70533,MY2025,197,U,JV,0.691,NA,NA,NA,AI,W,SALMON,2
666729,23,2025-06-06,32W,F,IMNAHA,2:0,25-71036,MY2025,174,U,JV,0.779,NA,NA,NA,AI,W,IMNAHA,2
666074,18,2025-04-30,32W,M,IMNAHA,2:0,25-70381,MY2025,189,U,JV,0.61,NA,NA,NA,AI,W,IMNAHA,2
666506,20,2025-05-14,32W,M,GRROND,2:0,25-70813,MY2025,169,U,JV,0.539,NA,NA,NA,AI,W,GRROND,2
666507,20,2025-05-14,32W,M,SFCLWR,2:0,25-70814,MY2025,154,U,JV,0.749,NA,NA,NA,AI,W,CLRWTR,2
666272,19,2025-05-07,32W,F,LSNAKE,2:0,25-70579,MY2025,168,U,JV,0.599,NA,NA,NA,AI,W,LSNAKE,2
666207,19,2025-05-05,32W,F,UPCLWR,3:0,25-70514,MY2025,175,U,JV,0.794,NA,NA,NA,AI,W,CLRWTR,3
666665,22,2025-05-29,32W,F,IMNAHA,2:0,25-70972,MY2025,157,U,JV,0.898,NA,NA,NA,AI,W,IMNAHA,2
665895,16,2025-04-15,32W,M,SFSALM,3:0,25-70202,MY2025,176,U,JV,0.995,NA,NA,NA,AI,W,SALMON,3
666095,18,2025-04-30,32W,F,LSNAKE,2:0,25-70402,MY2025,171,U,JV,0.851,NA,NA,NA,AI,W,LSNAKE,2
665839,15,2025-04-11,32W,F,UPCLWR,2:0,25-70145,MY2025,187,U,JV,0.974,NA,NA,NA,AI,W,CLRWTR,2
666143,18,2025-05-02,32W,F,GRROND,2:0,25-70450,MY2025,201,U,JV,0.92,NA,NA,NA,AI,W,GRROND,2
666361,20,2025-05-12,32W,F,UPSALM,3:0,25-70668,MY2025,170,U,JV,0.58,NA,NA,NA,AI,W,SALMON,3
665744,14,2025-03-31,32W,F,SFCLWR,2:0,25-70050,MY2025,185,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
666137,18,2025-05-02,32W,F,UPCLWR,3:0,25-70444,MY2025,188,U,JV,0.715,NA,NA,NA,AI,W,CLRWTR,3
666135,18,2025-05-02,32W,M,UPCLWR,3:0,25-70442,MY2025,171,U,JV,0.985,NA,NA,NA,AI,W,CLRWTR,3
664476,20,2025-05-14,32W,NA,NA,NA,NA,MY2025,184,NA,JV,NA,NA,NA,NA,AI,W,NA,NA
666515,20,2025-05-15,32W,F,UPSALM,4:0,25-70822,MY2025,193,U,JV,0.903,NA,NA,NA,AI,W,SALMON,4
666516,20,2025-05-15,32W,F,LSNAKE,2:0,25-70823,MY2025,169,U,JV,0.853,NA,NA,NA,AI,W,LSNAKE,2
665835,15,2025-04-11,32W,M,UPCLWR,2:0,25-70141,MY2025,153,U,JV,0.998,NA,NA,NA,AI,W,CLRWTR,2
666496,20,2025-05-14,32W,F,GRROND,2:0,25-70803,MY2025,176,U,JV,0.504,NA,NA,NA,AI,W,GRROND,2
666653,22,2025-05-27,32W,M,MFSALM,2:0,25-70960,MY2025,168,U,JV,0.362,NA,NA,NA,AI,W,SALMON,2
666655,22,2025-05-27,32W,F,GRROND,2:0,25-70962,MY2025,178,U,JV,0.6,NA,NA,NA,AI,W,GRROND,2
666142,18,2025-05-02,32W,M,MFSALM,3:0,25-70449,MY2025,179,U,JV,0.906,NA,NA,NA,AI,W,SALMON,3
666158,18,2025-05-02,32W,M,UPCLWR,2:0,25-70465,MY2025,159,U,JV,0.726,NA,NA,NA,AI,W,CLRWTR,2
666155,18,2025-05-02,32W,F,LSNAKE,3:0,25-70462,MY2025,197,U,JV,0.468,NA,NA,NA,AI,W,LSNAKE,3
666172,18,2025-05-02,32W,M,GRROND,2:0,25-70479,MY2025,192,U,JV,0.651,NA,NA,NA,AI,W,GRROND,2
665854,16,2025-04-14,32W,M,SFCLWR,2:0,25-70161,MY2025,160,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
665937,16,2025-04-17,32W,F,UPCLWR,3:0,25-70244,MY2025,184,U,JV,0.494,NA,NA,NA,AI,W,CLRWTR,3
665739,14,2025-03-31,32W,F,GRROND,2:0,25-70045,MY2025,197,U,JV,0.555,NA,NA,NA,AI,W,GRROND,2
666299,19,2025-05-08,32W,F,GRROND,2:0,25-70606,MY2025,191,U,JV,0.568,NA,NA,NA,AI,W,GRROND,2
666745,24,2025-06-13,32W,F,GRROND,3:0,25-71052,MY2025,202,U,JV,0.654,NA,NA,NA,AI,W,GRROND,3
666436,20,2025-05-12,32W,M,MFSALM,2:0,25-70743,MY2025,165,U,JV,0.999,NA,NA,NA,AI,W,SALMON,2
666159,18,2025-05-02,32W,M,SFCLWR,3:0,25-70466,MY2025,178,U,JV,0.85,NA,NA,NA,AI,W,CLRWTR,3
665867,16,2025-04-14,32W,F,UPCLWR,3:0,25-70174,MY2025,169,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,3
665869,16,2025-04-14,32W,F,GRROND,2:0,25-70176,MY2025,225,U,JV,0.931,NA,NA,NA,AI,W,GRROND,2
666059,18,2025-04-29,32W,M,GRROND,1:0,25-70366,MY2025,155,U,JV,0.566,NA,NA,NA,AI,W,GRROND,1
666600,21,2025-05-21,32W,F,GRROND,2:0,25-70907,MY2025,205,U,JV,0.737,NA,NA,NA,AI,W,GRROND,2
665849,15,2025-04-11,32W,F,UPSALM,3:0,25-70155,MY2025,217,U,JV,0.409,NA,NA,NA,AI,W,SALMON,3
666331,19,2025-05-09,32W,F,UPSALM,2:0,25-70638,MY2025,165,U,JV,0.964,NA,NA,NA,AI,W,SALMON,2
665902,16,2025-04-15,32W,F,GRROND,3:0,25-70209,MY2025,194,U,JV,0.962,NA,NA,NA,AI,W,GRROND,3
664479,21,2025-05-19,32W,NA,NA,NA,NA,MY2025,155,NA,JV,NA,NA,NA,NA,AI,W,NA,NA
666037,17,2025-04-25,32W,F,LSNAKE,2:0,25-70344,MY2025,153,U,JV,0.773,NA,NA,NA,AI,W,LSNAKE,2
665822,15,2025-04-09,32W,F,UPSALM,4:0,25-70128,MY2025,202,U,JV,0.401,NA,NA,NA,AI,W,SALMON,4
665887,16,2025-04-15,32W,M,UPSALM,3:0,25-70194,MY2025,229,U,JV,0.983,NA,NA,NA,AI,W,SALMON,3
665708,13,2025-03-27,32W,F,GRROND,2:0,25-70014,MY2025,228,U,JV,0.974,NA,NA,NA,AI,W,GRROND,2
665877,16,2025-04-15,32W,F,SFCLWR,2:0,25-70184,MY2025,184,U,JV,0.994,NA,NA,NA,AI,W,CLRWTR,2
665705,13,2025-03-27,32W,M,UPSALM,2:0,25-70011,MY2025,233,U,JV,0.416,NA,NA,NA,AI,W,SALMON,2
665717,13,2025-03-28,32W,F,GRROND,3:0,25-70023,MY2025,222,U,JV,0.722,NA,NA,NA,AI,W,GRROND,3
666078,18,2025-04-30,32W,F,LSNAKE,2:0,25-70385,MY2025,178,U,JV,0.444,NA,NA,NA,AI,W,LSNAKE,2
666003,17,2025-04-23,32W,M,LOCLWR,2:0,25-70310,MY2025,151,U,JV,0.738,NA,NA,NA,AI,W,CLRWTR,2
665984,17,2025-04-22,32W,M,LSNAKE,2:0,25-70291,MY2025,165,U,JV,0.53,NA,NA,NA,AI,W,LSNAKE,2
665933,16,2025-04-17,32W,F,SFSALM,3:0,25-70240,MY2025,182,U,JV,0.999,NA,NA,NA,AI,W,SALMON,3
665749,14,2025-03-31,32W,F,UPCLWR,3:0,25-70055,MY2025,175,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,3
665883,16,2025-04-15,32W,F,IMNAHA,3:0,25-70190,MY2025,192,U,JV,0.838,NA,NA,NA,AI,W,IMNAHA,3
666195,19,2025-05-05,32W,F,LSNAKE,3:0,25-70502,MY2025,173,U,JV,0.851,NA,NA,NA,AI,W,LSNAKE,3
665790,15,2025-04-07,32W,F,UPSALM,2:0,25-70096,MY2025,147,U,JV,0.445,NA,NA,NA,AI,W,SALMON,2
666040,17,2025-04-25,32W,F,MFSALM,3:0,25-70347,MY2025,170,U,JV,0.639,NA,NA,NA,AI,W,SALMON,3
666212,19,2025-05-05,32W,F,UPSALM,2:0,25-70519,MY2025,166,U,JV,0.541,NA,NA,NA,AI,W,SALMON,2
665789,14,2025-04-04,32W,M,UPCLWR,3:0,25-70095,MY2025,198,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,3
666156,18,2025-05-02,32W,F,GRROND,2:0,25-70463,MY2025,176,U,JV,0.822,NA,NA,NA,AI,W,GRROND,2
665925,16,2025-04-17,32W,M,GRROND,2:0,25-70232,MY2025,185,U,JV,0.602,NA,NA,NA,AI,W,GRROND,2
666277,19,2025-05-07,32W,F,GRROND,1:0,25-70584,MY2025,175,U,JV,0.365,NA,NA,NA,AI,W,GRROND,1
666218,19,2025-05-05,32W,M,UPCLWR,3:0,25-70525,MY2025,178,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,3
666263,19,2025-05-07,32W,M,GRROND,2:0,25-70570,MY2025,199,U,JV,0.646,NA,NA,NA,AI,W,GRROND,2
666170,18,2025-05-02,32W,F,UPCLWR,2:0,25-70477,MY2025,170,U,JV,0.783,NA,NA,NA,AI,W,CLRWTR,2
665734,14,2025-03-31,32W,F,SFCLWR,2:0,25-70040,MY2025,185,U,JV,0.943,NA,NA,NA,AI,W,CLRWTR,2
665761,14,2025-04-02,32W,M,UPCLWR,2:0,25-70067,MY2025,158,U,JV,0.985,NA,NA,NA,AI,W,CLRWTR,2
666504,20,2025-05-14,32W,M,UPSALM,3:0,25-70811,MY2025,158,U,JV,0.82,NA,NA,NA,AI,W,SALMON,3
665958,16,2025-04-18,32W,M,LSNAKE,2:0,25-70265,MY2025,168,U,JV,0.639,NA,NA,NA,AI,W,LSNAKE,2
666608,21,2025-05-22,32W,F,SFCLWR,2:0,25-70915,MY2025,168,U,JV,0.75,NA,NA,NA,AI,W,CLRWTR,2
665906,16,2025-04-16,32W,F,SFSALM,3:0,25-70213,MY2025,169,U,JV,0.799,NA,NA,NA,AI,W,SALMON,3
666413,20,2025-05-12,32W,F,SFCLWR,1:0,25-70720,MY2025,190,U,JV,0.907,NA,NA,NA,AI,W,CLRWTR,1
666427,20,2025-05-12,32W,F,GRROND,2:0,25-70734,MY2025,164,U,JV,0.833,NA,NA,NA,AI,W,GRROND,2
666407,20,2025-05-12,32W,F,GRROND,2:0,25-70714,MY2025,174,U,JV,0.394,NA,NA,NA,AI,W,GRROND,2
