Site,DateTime,Season,HourlySpill,HourlyFlow,PHMin,DailySpillCap,GasCapTarget,PerfSpillTarget,PerfSpillHours,HourlyTDG_TR,12HrAvgTDG_TR,TDGStnd_TR,Comments
LMN,4/14/2025 14:00,Spring    ,74.1,87.4,12,103,75.4,,0,120.1,121,125,
LMN,4/14/2025 15:00,Spring    ,74.1,87.5,12,103,75.5,,0,119.9,121,125,
LMN,4/14/2025 16:00,Spring    ,73.9,87.5,12,103,75.5,,0,120.6,121,125,
LMN,4/14/2025 17:00,Spring    ,74,87.5,12,103,75.5,,0,119.8,121,125,
LMN,4/14/2025 18:00,Spring    ,74,87.6,12,103,75.6,,0,120.1,121,125,
LMN,4/14/2025 19:00,Spring    ,71.1,84.6,12,103,72.6,,0,120.7,121,125,
LMN,4/14/2025 20:00,Spring    ,71.1,84.5,12,103,72.5,,0,121.3,121,125,
LMN,4/14/2025 21:00,Spring    ,71,84.4,12,103,72.4,,0,121.4,121,125,
LMN,4/14/2025 22:00,Spring    ,71,84.2,12,103,72.2,,0,121.1,121,125,
LMN,4/14/2025 23:00,Spring    ,70.9,84.3,12,103,72.3,,0,121.2,121,125,
LMN,4/15/2025 0:00,Spring    ,70.8,84.2,12,103,72.2,,0,121,122,125,
LMN,4/15/2025 1:00,Spring    ,70.9,84.3,12,103,72.3,,0,121.4,122,125,
LMN,4/15/2025 2:00,Spring    ,71,84.4,12,103,72.4,,0,121.4,122,125,
LMN,4/15/2025 3:00,Spring    ,71.1,84.5,12,103,72.5,,0,121.3,122,125,
LMN,4/15/2025 4:00,Spring    ,70.5,83.9,12,103,71.9,,0,121.4,122,125,
LMN,4/15/2025 5:00,Spring    ,69,82.5,12,103,70.5,,0,120.8,122,125,
LMN,4/15/2025 6:00,Spring    ,69.2,82.6,12,103,70.6,,0,120.6,122,125,
LMN,4/15/2025 7:00,Spring    ,69.1,82.4,12,103,70.4,,0,120.9,122,125,
LMN,4/15/2025 8:00,Spring    ,69,82.2,12,103,70.2,,0,120.9,122,125,
LMN,4/15/2025 9:00,Spring    ,69,82,12,103,70,,0,120.8,122,125,
LMN,4/15/2025 10:00,Spring    ,68.9,82,12,103,70,,0,120,122,125,
LMN,4/15/2025 11:00,Spring    ,68.9,82.1,12,103,70.1,,0,120.9,122,125,
LMN,4/15/2025 12:00,Spring    ,69,82.1,12,103,70.1,,0,120.9,122,125,
LMN,4/15/2025 13:00,Spring    ,69,82.3,12,103,70.3,,0,121.9,122,125,
LMN,4/15/2025 14:00,Spring    ,69.1,82.2,12,103,70.2,,0,122.2,122,125,
LMN,4/15/2025 15:00,Spring    ,69,82.1,12,103,70.1,,0,122,122,125,
LMN,4/15/2025 16:00,Spring    ,69,82.2,12,103,70.2,,0,121.8,122,125,
LMN,4/15/2025 17:00,Spring    ,69.1,82.3,12,103,70.3,,0,120.5,122,125,
LMN,4/15/2025 18:00,Spring    ,69.1,82.3,12,103,70.3,,0,120.3,122,125,
LMN,4/15/2025 19:00,Spring    ,69,82.1,12,103,70.1,,0,120.5,122,125,
LMN,4/15/2025 20:00,Spring    ,69.1,82.2,12,103,70.2,,0,120.9,122,125,
LMN,4/15/2025 21:00,Spring    ,69.1,82.2,12,103,70.2,,0,120.8,122,125,
LMN,4/15/2025 22:00,Spring    ,69,82.2,12,103,70.2,,0,121.4,122,125,
LMN,4/15/2025 23:00,Spring    ,69,82.1,12,103,70.1,,0,121.2,122,125,
LMN,4/16/2025 0:00,Spring    ,69,82,12,103,70,,0,121.2,122,125,
LMN,4/16/2025 1:00,Spring    ,69.1,82.2,12,103,70.2,,0,121.2,122,125,
LMN,4/16/2025 2:00,Spring    ,69.1,82.3,12,103,70.3,,0,121,122,125,
LMN,4/16/2025 3:00,Spring    ,69.2,82.4,12,103,70.4,,0,120.7,122,125,
LMN,4/16/2025 4:00,Spring    ,69.1,82.3,12,103,70.3,,0,121.5,122,125,
LMN,4/16/2025 5:00,Spring    ,69,82.1,12,103,70.1,,0,121.2,122,125,
LMN,4/16/2025 6:00,Spring    ,68.9,82.2,12,103,70.2,,0,121.5,122,125,
LMN,4/16/2025 7:00,Spring    ,69,82.1,12,103,70.1,,0,120.3,122,125,
LMN,4/16/2025 8:00,Spring    ,69,82.1,12,103,70.1,,0,119.7,122,125,
LMN,4/16/2025 9:00,Spring    ,69,82.5,12,103,70.5,,0,120.6,122,125,
LMN,4/16/2025 10:00,Spring    ,69.2,82.3,12,103,70.3,,0,120.9,122,125,
LMN,4/16/2025 11:00,Spring    ,69.2,82.3,12,103,70.3,,0,120.7,122,125,
LMN,4/16/2025 12:00,Spring    ,69,82.1,12,103,70.1,,0,120.8,122,125,
LMN,4/16/2025 13:00,Spring    ,69,82,12,103,70,,0,119.7,122,125,
LMN,4/16/2025 14:00,Spring    ,69,82,12,103,70,,0,119.5,122,125,
LMN,4/16/2025 15:00,Spring    ,69,82.1,12,103,70.1,,0,119.1,122,125,
LMN,4/16/2025 16:00,Spring    ,69,82.2,12,103,70.2,,0,120.1,122,125,
LMN,4/16/2025 17:00,Spring    ,78.9,92.1,12,103,80.1,,0,121.5,122,125,
LMN,4/16/2025 18:00,Spring    ,79.2,92.4,12,103,80.4,,0,122,122,125,
LMN,4/16/2025 19:00,Spring    ,79.1,92.3,12,103,80.3,,0,121.8,122,125,
LMN,4/16/2025 20:00,Spring    ,79.1,92.3,12,103,80.3,,0,121.7,122,125,
LMN,4/16/2025 21:00,Spring    ,79,92.2,12,103,80.2,,0,121.6,122,125,
LMN,4/16/2025 22:00,Spring    ,78.8,92.1,12,103,80.1,,0,121.9,122,125,
LMN,4/16/2025 23:00,Spring    ,78.7,91.8,12,103,79.8,,0,121.9,122,125,
LMN,4/17/2025 0:00,Spring    ,78.6,91.6,12,103,79.6,,0,120.6,121,125,
LMN,4/17/2025 1:00,Spring    ,79.1,92.3,12,103,80.3,,0,121.5,121,125,
LMN,4/17/2025 2:00,Spring    ,79.2,92.4,12,103,80.4,,0,121.6,121,125,
LMN,4/17/2025 3:00,Spring    ,65.2,78.4,12,103,66.4,,0,118.7,121,125,
LMN,4/17/2025 4:00,Spring    ,65,78.1,12,103,66.1,,0,118,121,125,
LMN,4/17/2025 5:00,Spring    ,65.1,78.2,12,103,66.2,,0,118.1,121,125,
LMN,4/17/2025 6:00,Spring    ,65,78.2,12,103,66.2,,0,118.1,121,125,
LMN,4/17/2025 7:00,Spring    ,65,78.1,12,103,66.1,,0,118.3,121,125,
LMN,4/17/2025 8:00,Spring    ,65.1,78.2,12,103,66.2,,0,118.2,121,125,
LMN,4/17/2025 9:00,Spring    ,65.2,78.3,12,103,66.3,,0,118.3,121,125,
LMN,4/17/2025 10:00,Spring    ,65,78.2,12,103,66.2,,0,118.3,121,125,
LMN,4/17/2025 11:00,Spring    ,65,78.3,12,103,66.3,,0,118.6,121,125,
LMN,4/17/2025 12:00,Spring    ,65,78.2,12,103,66.2,,0,118.6,121,125,
LMN,4/17/2025 13:00,Spring    ,65,78,12,103,66,,0,118.3,121,125,
LMN,4/17/2025 14:00,Spring    ,78.8,91.9,12,103,79.9,,0,121.8,121,125,
LMN,4/17/2025 15:00,Spring    ,80.2,93.2,12,103,81.2,,0,122.1,121,125,
LMN,4/17/2025 16:00,Spring    ,80,93.1,12,103,81.1,,0,120.9,121,125,
LMN,4/17/2025 17:00,Spring    ,80.1,93.2,12,103,81.2,,0,120.9,121,125,
LMN,4/17/2025 18:00,Spring    ,79.9,93,12,103,81,,0,121.4,121,125,
LMN,4/17/2025 19:00,Spring    ,79.9,93.2,12,103,81.2,,0,121.7,121,125,
LMN,4/17/2025 20:00,Spring    ,79.7,92.8,12,103,80.8,,0,121.6,121,125,
LMN,4/17/2025 21:00,Spring    ,79.6,92.8,12,103,80.8,,0,121.7,121,125,
LMN,4/17/2025 22:00,Spring    ,76.9,90.1,12,103,78.1,,0,121,121,125,
LMN,4/17/2025 23:00,Spring    ,69.8,83,12,103,71,,0,120.9,121,125,
LMN,4/18/2025 0:00,Spring    ,69.6,82.8,12,103,70.8,,0,121.2,122,125,
LMN,4/18/2025 1:00,Spring    ,69.8,82.9,12,103,70.9,,0,121.3,122,125,
LMN,4/18/2025 2:00,Spring    ,69.6,82.8,12,103,70.8,,0,121.2,122,125,
LMN,4/18/2025 3:00,Spring    ,69.5,82.6,12,103,70.6,,0,121.2,122,125,
LMN,4/18/2025 4:00,Spring    ,67.9,81,12,103,69,,0,120.7,122,125,
LMN,4/18/2025 5:00,Spring    ,59.4,72.5,12,103,60.5,,0,117.8,122,125,
LMN,4/18/2025 6:00,Spring    ,59,72.2,12,103,60.2,,0,117.3,122,125,
LMN,4/18/2025 7:00,Spring    ,59.1,72.3,12,103,60.3,,0,117.1,122,125,
LMN,4/18/2025 8:00,Spring    ,59,72,12,103,60,,0,117.2,122,125,
LMN,4/18/2025 9:00,Spring    ,59,72.2,12,103,60.2,,0,117.3,122,125,
LMN,4/18/2025 10:00,Spring    ,59,72.1,12,103,60.1,,0,117.5,122,125,
LMN,4/18/2025 11:00,Spring    ,58.9,72,12,103,60,,0,117.6,122,125,
LMN,4/18/2025 12:00,Spring    ,59.1,72.1,12,103,60.1,,0,117.8,122,125,
LMN,4/18/2025 13:00,Spring    ,59.1,72.2,12,103,60.2,,0,117.9,122,125,
LMN,4/18/2025 14:00,Spring    ,75.6,88.6,12,103,76.6,,0,121.1,122,125,
LMN,4/18/2025 15:00,Spring    ,80,93.3,12,103,81.3,,0,122,122,125,
LMN,4/18/2025 16:00,Spring    ,80.1,93.3,12,103,81.3,,0,122,122,125,
LMN,4/18/2025 17:00,Spring    ,80,93.1,12,103,81.1,,0,122.1,122,125,
LMN,4/18/2025 18:00,Spring    ,80.1,93.4,12,103,81.4,,0,122.1,122,125,
LMN,4/18/2025 19:00,Spring    ,80.1,93.4,12,103,81.4,,0,122.1,122,125,
LMN,4/18/2025 20:00,Spring    ,80.1,93.3,12,103,81.3,,0,122.2,122,125,
LMN,4/18/2025 21:00,Spring    ,80.2,93.3,12,103,81.3,,0,122.6,122,125,
LMN,4/18/2025 22:00,Spring    ,80.1,93.2,12,103,81.2,,0,122.2,122,125,
LMN,4/18/2025 23:00,Spring    ,80,93.1,12,103,81.1,,0,122.2,122,125,
LMN,4/19/2025 0:00,Spring    ,79.8,92.9,12,103,80.9,,0,122.4,122,125,
LMN,4/19/2025 1:00,Spring    ,80.1,93,12,103,81,,0,122.4,122,125,
LMN,4/19/2025 2:00,Spring    ,80.1,93.1,12,103,81.1,,0,122.2,122,125,
LMN,4/19/2025 3:00,Spring    ,80.1,93.1,12,103,81.1,,0,122,122,125,
LMN,4/19/2025 4:00,Spring    ,80.2,93.3,12,103,81.3,,0,122.3,122,125,
LMN,4/19/2025 5:00,Spring    ,79.8,92.9,12,103,80.9,,0,122.1,122,125,
LMN,4/19/2025 6:00,Spring    ,59,72,12,103,60,,0,118.3,122,125,
LMN,4/19/2025 7:00,Spring    ,57.6,70.5,12,103,58.5,,0,117.8,122,125,
LMN,4/19/2025 8:00,Spring    ,56.2,69.2,12,103,57.2,,0,117.6,122,125,
LMN,4/19/2025 9:00,Spring    ,56.4,69.4,12,103,57.4,,0,117.5,122,125,
LMN,4/19/2025 10:00,Spring    ,56.1,69,12,103,57,,0,117.5,122,125,
LMN,4/19/2025 11:00,Spring    ,56.1,69,12,103,57,,0,117.7,122,125,
LMN,4/19/2025 12:00,Spring    ,56.1,69.1,12,103,57.1,,0,117.7,122,125,
LMN,4/19/2025 13:00,Spring    ,56,68.9,12,103,56.9,,0,118,122,125,
LMN,4/19/2025 14:00,Spring    ,56.3,69.2,12,103,57.2,,0,118,122,125,
LMN,4/19/2025 15:00,Spring    ,69.1,82.2,12,103,70.2,,0,120.8,122,125,
LMN,4/19/2025 16:00,Spring    ,69,82,12,103,70,,0,121.2,122,125,
LMN,4/19/2025 17:00,Spring    ,68.9,82,12,103,70,,0,120.9,122,125,
LMN,4/19/2025 18:00,Spring    ,69,82,12,103,70,,0,121.3,122,125,
LMN,4/19/2025 19:00,Spring    ,68.9,82,12,103,70,,0,121.5,122,125,
LMN,4/19/2025 20:00,Spring    ,69.2,82.2,12,103,70.2,,0,121.2,122,125,
LMN,4/19/2025 21:00,Spring    ,69.4,82.4,12,103,70.4,,0,121,122,125,
LMN,4/19/2025 22:00,Spring    ,69.1,82.1,12,103,70.1,,0,120.6,122,125,
LMN,4/19/2025 23:00,Spring    ,68.7,81.6,12,103,69.6,,0,120.9,122,125,
LMN,4/20/2025 0:00,Spring    ,69.1,82,12,103,70,,0,121.2,119,125,
LMN,4/20/2025 1:00,Spring    ,69.1,82,12,103,70,,0,120.6,119,125,
LMN,4/20/2025 2:00,Spring    ,68.8,81.8,12,103,69.8,,0,120.2,119,125,
LMN,4/20/2025 3:00,Spring    ,68.7,81.7,12,103,69.7,,0,120.3,119,125,
LMN,4/20/2025 4:00,Spring    ,68.1,81.1,12,103,69.1,,0,120.5,119,125,
LMN,4/20/2025 5:00,Spring    ,58.8,71.7,12,103,59.7,,0,118.5,119,125,
LMN,4/20/2025 6:00,Spring    ,58.8,71.8,12,103,59.8,,0,119.3,119,125,
LMN,4/20/2025 7:00,Spring    ,59,71.9,12,103,59.9,,0,118.3,119,125,
LMN,4/20/2025 8:00,Spring    ,59,71.9,12,103,59.9,,0,118.8,119,125,
LMN,4/20/2025 9:00,Spring    ,59,71.9,12,103,59.9,,0,119.1,119,125,
LMN,4/20/2025 10:00,Spring    ,58.9,71.9,12,103,59.9,,0,118.3,119,125,
LMN,4/20/2025 11:00,Spring    ,59,72,12,103,60,,0,118.1,119,125,
LMN,4/20/2025 12:00,Spring    ,59,72,12,103,60,,0,117.5,119,125,
LMN,4/20/2025 13:00,Spring    ,59,71.9,12,103,59.9,,0,118,119,125,
LMN,4/20/2025 14:00,Spring    ,64,76.9,12,103,64.9,,0,118.8,119,125,
LMN,4/20/2025 15:00,Spring    ,63.9,76.8,12,103,64.8,,0,118.6,119,125,
LMN,4/20/2025 16:00,Spring    ,63.9,76.9,12,103,64.9,,0,118.9,119,125,
LMN,4/20/2025 17:00,Spring    ,64,76.9,12,103,64.9,,0,119.2,119,125,
LMN,4/20/2025 18:00,Spring    ,64,77.1,12,103,65.1,,0,118.8,119,125,
LMN,4/20/2025 19:00,Spring    ,64.1,77.2,12,103,65.2,,0,118.9,119,125,
LMN,4/20/2025 20:00,Spring    ,64.2,77.2,12,103,65.2,,0,118.7,119,125,
LMN,4/20/2025 21:00,Spring    ,64.1,77.2,12,103,65.2,,0,118.7,119,125,
LMN,4/20/2025 22:00,Spring    ,64.1,77.1,12,103,65.1,,0,118.6,119,125,
LMN,4/20/2025 23:00,Spring    ,64.1,77,12,103,65,,0,118.5,119,125,
LMN,4/21/2025 0:00,Spring    ,64.1,77,12,103,65,,0,118.5,118,125,
LMN,4/21/2025 1:00,Spring    ,64,77,12,103,65,,0,118.4,118,125,
LMN,4/21/2025 2:00,Spring    ,64,77,12,103,65,,0,118.6,118,125,
LMN,4/21/2025 3:00,Spring    ,64.2,77.1,12,103,65.1,,0,118.5,118,125,
LMN,4/21/2025 4:00,Spring    ,64.2,77.2,12,103,65.2,,0,118.6,118,125,
LMN,4/21/2025 5:00,Spring    ,64.2,77.2,12,103,65.2,,0,118.5,118,125,
LMN,4/21/2025 6:00,Spring    ,63.9,76.9,12,103,64.9,,0,118.6,118,125,
LMN,4/21/2025 7:00,Spring    ,60.1,73,12,103,61,,0,118,118,125,
LMN,4/21/2025 8:00,Spring    ,60,72.9,12,103,60.9,,0,117.9,118,125,
LMN,4/21/2025 9:00,Spring    ,59.9,72.9,12,103,60.9,,0,118.1,118,125,
LMN,4/21/2025 10:00,Spring    ,60.1,73.1,12,103,61.1,,0,118,118,125,
LMN,4/21/2025 11:00,Spring    ,60.1,73.1,12,103,61.1,,0,118.5,118,125,
LMN,4/21/2025 12:00,Spring    ,60,73.1,12,103,61.1,,0,117.9,118,125,
LMN,4/21/2025 13:00,Spring    ,58.2,71.2,12,103,59.2,,0,117.8,118,125,
LMN,4/21/2025 14:00,Spring    ,58.1,71,12,103,59,,0,117.8,118,125,
LMN,4/21/2025 15:00,Spring    ,58,71.1,12,103,59.1,,0,118,118,125,
LMN,4/21/2025 16:00,Spring    ,58,71,12,103,59,,0,118,118,125,
LMN,4/21/2025 17:00,Spring    ,58.1,71.2,12,103,59.2,,0,117.9,118,125,
LMN,4/21/2025 18:00,Spring    ,58.1,71.2,12,103,59.2,,0,118,118,125,
LMN,4/21/2025 19:00,Spring    ,58.1,71.1,12,103,59.1,,0,118.7,118,125,
LMN,4/21/2025 20:00,Spring    ,58.1,71,12,103,59,,0,117.7,118,125,
LMN,4/21/2025 21:00,Spring    ,57.8,70.8,12,103,58.8,,0,117.5,118,125,
LMN,4/21/2025 22:00,Spring    ,57.7,70.7,12,103,58.7,,0,117.4,118,125,
LMN,4/21/2025 23:00,Spring    ,51.8,64.7,12,103,52.7,,0,117.2,118,125,
LMN,4/22/2025 0:00,Spring    ,52,65.1,12,103,53.1,,0,117.2,117,125,
LMN,4/22/2025 1:00,Spring    ,52,65,12,103,53,,0,117.3,117,125,
LMN,4/22/2025 2:00,Spring    ,51.9,64.9,12,103,52.9,,0,117,117,125,
LMN,4/22/2025 3:00,Spring    ,52.1,65.1,12,103,53.1,,0,117.1,117,125,
LMN,4/22/2025 4:00,Spring    ,51.9,64.9,12,103,52.9,,0,117.1,117,125,
LMN,4/22/2025 5:00,Spring    ,52,65.2,12,103,53.2,,0,117.1,117,125,
LMN,4/22/2025 6:00,Spring    ,52.1,65.1,12,103,53.1,,0,117.1,117,125,
LMN,4/22/2025 7:00,Spring    ,52,65,12,103,53,,0,117.1,117,125,
LMN,4/22/2025 8:00,Spring    ,52,65,12,103,53,,0,117.1,117,125,
LMN,4/22/2025 9:00,Spring    ,51.9,64.9,12,103,52.9,,0,117.2,117,125,
LMN,4/22/2025 10:00,Spring    ,51.8,64.7,12,103,52.7,,0,117.3,117,125,
LMN,4/22/2025 11:00,Spring    ,51.8,64.8,12,103,52.8,,0,117.4,117,125,
LMN,4/22/2025 12:00,Spring    ,51.9,64.8,12,103,52.8,,0,117.4,117,125,
LMN,4/22/2025 13:00,Spring    ,51.9,64.9,12,103,52.9,,0,117.5,117,125,
LMN,4/22/2025 14:00,Spring    ,52,65.1,12,103,53.1,,0,117.4,117,125,
LMN,4/22/2025 15:00,Spring    ,52.2,65.1,12,103,53.1,,0,117.3,117,125,
LMN,4/22/2025 16:00,Spring    ,52.2,65.2,12,103,53.2,,0,117.4,117,125,
LMN,4/22/2025 17:00,Spring    ,52.2,65.3,12,103,53.3,,0,117.4,117,125,
LMN,4/22/2025 18:00,Spring    ,52.2,65.3,12,103,53.3,,0,117.5,117,125,
LMN,4/22/2025 19:00,Spring    ,51.9,65,12,103,53,,0,117.2,117,125,
LMN,4/22/2025 20:00,Spring    ,51.8,64.9,12,103,52.9,,0,117,117,125,
LMN,4/22/2025 21:00,Spring    ,51.9,65,12,103,53,,0,117,117,125,
LMN,4/22/2025 22:00,Spring    ,51.8,64.8,12,103,52.8,,0,117.1,117,125,
LMN,4/22/2025 23:00,Spring    ,51.7,64.8,12,103,52.8,,0,117.1,117,125,
LMN,4/23/2025 0:00,Spring    ,51.9,64.9,12,103,52.9,,0,116.9,118,125,
LMN,4/23/2025 1:00,Spring    ,51.9,64.9,12,103,52.9,,0,117.2,118,125,
LMN,4/23/2025 2:00,Spring    ,52,65.1,12,103,53.1,,0,117.1,118,125,
LMN,4/23/2025 3:00,Spring    ,52.1,65.1,12,103,53.1,,0,116.9,118,125,
LMN,4/23/2025 4:00,Spring    ,52,65,12,103,53,,0,117,118,125,
LMN,4/23/2025 5:00,Spring    ,51.9,64.9,12,103,52.9,,0,117,118,125,
LMN,4/23/2025 6:00,Spring    ,51.9,64.9,12,103,52.9,,0,117,118,125,
LMN,4/23/2025 7:00,Spring    ,56.8,69.8,12,103,57.8,,0,117.4,118,125,
LMN,4/23/2025 8:00,Spring    ,57,69.9,12,103,57.9,,0,117.5,118,125,
LMN,4/23/2025 9:00,Spring    ,57.1,70.1,12,103,58.1,,0,117.8,118,125,
LMN,4/23/2025 10:00,Spring    ,57,70,12,103,58,,0,118.2,118,125,
LMN,4/23/2025 11:00,Spring    ,56.7,69.7,12,103,57.7,,0,117.9,118,125,
LMN,4/23/2025 12:00,Spring    ,55.3,68.2,12,103,56.2,,0,118.6,118,125,
LMN,4/23/2025 13:00,Spring    ,55,68,12,103,56,,0,118.2,118,125,
LMN,4/23/2025 14:00,Spring    ,55,67.9,12,103,55.9,,0,118.1,118,125,
LMN,4/23/2025 15:00,Spring    ,55,68.1,12,103,56.1,,0,118.2,118,125,
LMN,4/23/2025 16:00,Spring    ,55.1,68.2,12,103,56.2,,0,118.1,118,125,
LMN,4/23/2025 17:00,Spring    ,55.1,68.2,12,103,56.2,,0,118,118,125,
LMN,4/23/2025 18:00,Spring    ,55.1,68.1,12,103,56.1,,0,118.1,118,125,
LMN,4/23/2025 19:00,Spring    ,55,68.2,12,103,56.2,,0,117.9,118,125,
LMN,4/23/2025 20:00,Spring    ,54.9,68,12,103,56,,0,117.8,118,125,
LMN,4/23/2025 21:00,Spring    ,55,68,12,103,56,,0,117.7,118,125,
LMN,4/23/2025 22:00,Spring    ,54.9,67.9,12,103,55.9,,0,117.7,118,125,
LMN,4/23/2025 23:00,Spring    ,55,68,12,103,56,,0,117.7,118,125,
LMN,4/24/2025 0:00,Spring    ,55,68,12,103,56,,0,117.8,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 1:00,Spring    ,54.9,67.9,12,103,55.9,,0,117.8,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 2:00,Spring    ,55,68,12,103,56,,0,117.9,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 3:00,Spring    ,55.1,68.1,12,103,56.1,,0,117.9,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 4:00,Spring    ,55,68.1,12,103,56.1,,0,118.3,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 5:00,Spring    ,55,67.9,12,103,55.9,,0,118,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 6:00,Spring    ,54.9,67.9,12,103,55.9,,0,118,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 7:00,Spring    ,55,68,12,103,56,,0,118.1,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 8:00,Spring    ,54.9,67.9,12,103,55.9,,0,118,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 9:00,Spring    ,55,68,12,103,56,,0,118.2,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 10:00,Spring    ,53.2,66.1,12,103,54.1,,0,118.4,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 11:00,Spring    ,53,66.2,12,103,54.2,,0,118.4,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 12:00,Spring    ,52.8,66,12,103,54,,0,118.5,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 13:00,Spring    ,49,62.1,12,103,50.1,,0,118,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 14:00,Spring    ,49.1,62.2,12,103,50.2,,0,117.5,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 15:00,Spring    ,49.4,62.5,12,103,50.5,,0,117.2,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 16:00,Spring    ,48.9,62,12,103,50,,0,117.2,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 17:00,Spring    ,48.9,62,12,103,50,,0,117.2,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 18:00,Spring    ,48.8,62,12,103,50,,0,117.3,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 19:00,Spring    ,48.9,62.2,12,103,50.2,,0,117,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 20:00,Spring    ,49.1,62.8,12,103,50.8,,0,117,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 21:00,Spring    ,12.1,28.2,12,103,16.2,,0,117.8,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 22:00,Spring    ,48.6,64.4,12,103,52.4,,0,116.9,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/24/2025 23:00,Spring    ,29.5,54.7,12,103,42.7,,0,117.2,118,125,Sudden decrease in flows and spill (2100-2300) for fish transportation barge loading;
LMN,4/25/2025 0:00,Spring    ,50.6,64.7,12,103,52.7,,0,118.4,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 1:00,Spring    ,50.2,63.1,12,103,51.1,,0,117.9,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 2:00,Spring    ,49.9,62.9,12,103,50.9,,0,116.9,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 3:00,Spring    ,50.3,63.2,12,103,51.2,,0,117.4,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 4:00,Spring    ,50.1,63.1,12,103,51.1,,0,116.9,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 5:00,Spring    ,49.9,62.9,12,103,50.9,,0,117.1,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 6:00,Spring    ,50,63,12,103,51,,0,117.3,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 7:00,Spring    ,50.1,63.1,12,103,51.1,,0,118.1,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 8:00,Spring    ,50.1,63,12,103,51,,0,117.7,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 9:00,Spring    ,50,62.9,12,103,50.9,,0,117.6,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 10:00,Spring    ,50,63,12,103,51,,0,117.9,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 11:00,Spring    ,49.8,62.8,12,103,50.8,,0,118,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 12:00,Spring    ,49.8,62.8,12,103,50.8,,0,118,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 13:00,Spring    ,49.8,62.8,12,103,50.8,,0,118.1,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 14:00,Spring    ,42.9,55.9,12,103,43.9,,0,117.2,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
